ID,Stage,Row,Mat,Array,Bank,Chip,Rank,Data_type
98685,0,96,0,0,0,0,0,data
98686,0,96,0,0,0,0,0,data
98687,0,96,0,0,0,0,0,data
98688,0,96,0,0,0,0,0,data
98689,0,96,0,0,0,0,0,data
98690,0,96,0,0,0,0,0,data
98691,0,96,0,0,0,0,0,data
98692,0,96,0,0,0,0,0,data
98693,0,96,0,0,0,0,0,data
98694,0,96,0,0,0,0,0,data
98695,0,96,0,0,0,0,0,data
98696,0,96,0,0,0,0,0,data
98697,0,96,0,0,0,0,0,data
98698,0,96,0,0,0,0,0,data
98699,0,96,0,0,0,0,0,data
98700,0,96,0,0,0,0,0,data
98701,0,96,0,0,0,0,0,data
98702,0,96,0,0,0,0,0,data
98703,0,96,0,0,0,0,0,data
98704,0,96,0,0,0,0,0,data
98705,0,96,0,0,0,0,0,data
98706,0,96,0,0,0,0,0,data
98707,0,96,0,0,0,0,0,data
98708,0,96,0,0,0,0,0,data
98709,0,96,0,0,0,0,0,data
98710,0,96,0,0,0,0,0,data
98711,0,96,0,0,0,0,0,data
98712,0,96,0,0,0,0,0,data
98713,0,96,0,0,0,0,0,data
98714,0,96,0,0,0,0,0,data
98715,0,96,0,0,0,0,0,data
98716,0,96,0,0,0,0,0,data
98717,0,96,0,0,0,0,0,data
98718,0,96,0,0,0,0,0,data
98719,0,96,0,0,0,0,0,data
98720,0,96,0,0,0,0,0,data
98721,0,96,0,0,0,0,0,data
98722,0,96,0,0,0,0,0,data
98723,0,96,0,0,0,0,0,data
98724,0,96,0,0,0,0,0,data
98725,0,96,0,0,0,0,0,data
98726,0,96,0,0,0,0,0,data
98727,0,96,0,0,0,0,0,data
98728,0,96,0,0,0,0,0,data
98729,0,96,0,0,0,0,0,data
98730,0,96,0,0,0,0,0,data
98731,0,96,0,0,0,0,0,data
98732,0,96,0,0,0,0,0,data
98733,0,96,0,0,0,0,0,data
98734,0,96,0,0,0,0,0,data
98735,0,96,0,0,0,0,0,data
98736,0,96,0,0,0,0,0,data
98737,0,96,0,0,0,0,0,data
98738,0,96,0,0,0,0,0,data
98739,0,96,0,0,0,0,0,data
98740,0,96,0,0,0,0,0,data
98741,0,96,0,0,0,0,0,data
98742,0,96,0,0,0,0,0,data
98743,0,96,0,0,0,0,0,data
98744,0,96,0,0,0,0,0,data
98745,0,96,0,0,0,0,0,data
98746,0,96,0,0,0,0,0,data
98747,0,96,0,0,0,0,0,data
98748,0,96,0,0,0,0,0,data
98749,0,96,0,0,0,0,0,data
98750,0,96,0,0,0,0,0,data
98751,0,96,0,0,0,0,0,data
98752,0,96,0,0,0,0,0,data
98753,0,96,0,0,0,0,0,data
98754,0,96,0,0,0,0,0,data
98755,0,96,0,0,0,0,0,data
98756,0,96,0,0,0,0,0,data
98757,0,96,0,0,0,0,0,data
98758,0,96,0,0,0,0,0,data
98759,0,96,0,0,0,0,0,data
98760,0,96,0,0,0,0,0,data
98761,0,96,0,0,0,0,0,data
98762,0,96,0,0,0,0,0,data
98763,0,96,0,0,0,0,0,data
98764,0,96,0,0,0,0,0,data
98765,0,96,0,0,0,0,0,data
98766,0,96,0,0,0,0,0,data
98767,0,96,0,0,0,0,0,data
98768,0,96,0,0,0,0,0,data
98769,0,96,0,0,0,0,0,data
98770,0,96,0,0,0,0,0,data
98771,0,96,0,0,0,0,0,data
98772,0,96,0,0,0,0,0,data
98773,0,96,0,0,0,0,0,data
98774,0,96,0,0,0,0,0,data
98775,0,96,0,0,0,0,0,data
98776,0,96,0,0,0,0,0,data
98777,0,96,0,0,0,0,0,data
98778,0,96,0,0,0,0,0,data
98779,0,96,0,0,0,0,0,data
98780,0,96,0,0,0,0,0,data
98781,0,96,0,0,0,0,0,data
98782,0,96,0,0,0,0,0,data
98783,0,96,0,0,0,0,0,data
98784,0,96,0,0,0,0,0,data
98785,0,96,0,0,0,0,0,data
98786,0,96,0,0,0,0,0,data
98787,0,96,0,0,0,0,0,data
98788,0,96,0,0,0,0,0,data
98789,0,96,0,0,0,0,0,data
98790,0,96,0,0,0,0,0,data
98791,0,96,0,0,0,0,0,data
98792,0,96,0,0,0,0,0,data
98793,0,96,0,0,0,0,0,data
98794,0,96,0,0,0,0,0,data
98795,0,96,0,0,0,0,0,data
98796,0,96,0,0,0,0,0,data
98797,0,96,0,0,0,0,0,data
98798,0,96,0,0,0,0,0,data
98799,0,96,0,0,0,0,0,data
98800,0,96,0,0,0,0,0,data
98801,0,96,0,0,0,0,0,data
98802,0,96,0,0,0,0,0,data
98803,0,96,0,0,0,0,0,data
98804,0,96,0,0,0,0,0,data
98805,0,96,0,0,0,0,0,data
98806,0,96,0,0,0,0,0,data
98807,0,96,0,0,0,0,0,data
98808,0,96,0,0,0,0,0,data
98809,0,96,0,0,0,0,0,data
98810,0,96,0,0,0,0,0,data
98811,0,96,0,0,0,0,0,data
98812,0,96,0,0,0,0,0,data
98813,0,96,0,0,0,0,0,data
98814,0,96,0,0,0,0,0,data
98815,0,96,0,0,0,0,0,data
98816,0,96,0,0,0,0,0,data
98817,0,96,0,0,0,0,0,data
98818,0,96,0,0,0,0,0,data
98819,0,96,0,0,0,0,0,data
98820,0,96,0,0,0,0,0,data
98821,0,96,0,0,0,0,0,data
98822,0,96,0,0,0,0,0,data
98823,0,96,0,0,0,0,0,data
98824,0,96,0,0,0,0,0,data
98825,0,96,0,0,0,0,0,data
98826,0,96,0,0,0,0,0,data
98827,0,96,0,0,0,0,0,data
98828,0,96,0,0,0,0,0,data
98829,0,96,0,0,0,0,0,data
98830,0,96,0,0,0,0,0,data
98831,0,96,0,0,0,0,0,data
98832,0,96,0,0,0,0,0,data
98833,0,96,0,0,0,0,0,data
98834,0,96,0,0,0,0,0,data
98835,0,96,0,0,0,0,0,data
98836,0,96,0,0,0,0,0,data
98837,0,96,0,0,0,0,0,data
98838,0,96,0,0,0,0,0,data
98839,0,96,0,0,0,0,0,data
98840,0,96,0,0,0,0,0,data
98841,0,96,0,0,0,0,0,data
98842,0,96,0,0,0,0,0,data
98843,0,96,0,0,0,0,0,data
98844,0,96,0,0,0,0,0,data
98845,0,96,0,0,0,0,0,data
98846,0,96,0,0,0,0,0,data
98847,0,96,0,0,0,0,0,data
98848,0,96,0,0,0,0,0,data
98849,0,96,0,0,0,0,0,data
98850,0,96,0,0,0,0,0,data
98851,0,96,0,0,0,0,0,data
98852,0,96,0,0,0,0,0,data
98853,0,96,0,0,0,0,0,data
98854,0,96,0,0,0,0,0,data
98855,0,96,0,0,0,0,0,data
98856,0,96,0,0,0,0,0,data
98857,0,96,0,0,0,0,0,data
98858,0,96,0,0,0,0,0,data
98859,0,96,0,0,0,0,0,data
98860,0,96,0,0,0,0,0,data
98861,0,96,0,0,0,0,0,data
98862,0,96,0,0,0,0,0,data
98863,0,96,0,0,0,0,0,data
98864,0,96,0,0,0,0,0,data
98865,0,96,0,0,0,0,0,data
98866,0,96,0,0,0,0,0,data
98867,0,96,0,0,0,0,0,data
98868,0,96,0,0,0,0,0,data
98869,0,96,0,0,0,0,0,data
98870,0,96,0,0,0,0,0,data
98871,0,96,0,0,0,0,0,data
98872,0,96,0,0,0,0,0,data
98873,0,96,0,0,0,0,0,data
98874,0,96,0,0,0,0,0,data
98875,0,96,0,0,0,0,0,data
98876,0,96,0,0,0,0,0,data
98877,0,96,0,0,0,0,0,data
98878,0,96,0,0,0,0,0,data
98879,0,96,0,0,0,0,0,data
98880,0,96,0,0,0,0,0,data
98881,0,96,0,0,0,0,0,data
98882,0,96,0,0,0,0,0,data
98883,0,96,0,0,0,0,0,data
98884,0,96,0,0,0,0,0,data
98885,0,96,0,0,0,0,0,data
98886,0,96,0,0,0,0,0,data
98887,0,96,0,0,0,0,0,data
98888,0,96,0,0,0,0,0,data
98889,0,96,0,0,0,0,0,data
98890,0,96,0,0,0,0,0,data
98891,0,96,0,0,0,0,0,data
98892,0,96,0,0,0,0,0,data
98893,0,96,0,0,0,0,0,data
98894,0,96,0,0,0,0,0,data
98895,0,96,0,0,0,0,0,data
98896,0,96,0,0,0,0,0,data
98897,0,96,0,0,0,0,0,data
98898,0,96,0,0,0,0,0,data
98899,0,96,0,0,0,0,0,data
98900,0,96,0,0,0,0,0,data
98901,0,96,0,0,0,0,0,data
98902,0,96,0,0,0,0,0,data
98903,0,96,0,0,0,0,0,data
98904,0,96,0,0,0,0,0,data
98905,0,96,0,0,0,0,0,data
98906,0,96,0,0,0,0,0,data
98907,0,96,0,0,0,0,0,data
98908,0,96,0,0,0,0,0,data
98909,0,96,0,0,0,0,0,data
98910,0,96,0,0,0,0,0,data
98911,0,96,0,0,0,0,0,data
98912,0,96,0,0,0,0,0,data
98913,0,96,0,0,0,0,0,data
98914,0,96,0,0,0,0,0,data
98915,0,96,0,0,0,0,0,data
98916,0,96,0,0,0,0,0,data
98917,0,96,0,0,0,0,0,data
98918,0,96,0,0,0,0,0,data
98919,0,96,0,0,0,0,0,data
98920,0,96,0,0,0,0,0,data
98921,0,96,0,0,0,0,0,data
98922,0,96,0,0,0,0,0,data
98923,0,96,0,0,0,0,0,data
98924,0,96,0,0,0,0,0,data
98925,0,96,0,0,0,0,0,data
98926,0,96,0,0,0,0,0,data
98927,0,96,0,0,0,0,0,data
98928,0,96,0,0,0,0,0,data
98929,0,96,0,0,0,0,0,data
98930,0,96,0,0,0,0,0,data
98931,0,96,0,0,0,0,0,data
98932,0,96,0,0,0,0,0,data
98933,0,96,0,0,0,0,0,data
98934,0,96,0,0,0,0,0,data
98935,0,96,0,0,0,0,0,data
98936,0,96,0,0,0,0,0,data
98937,0,96,0,0,0,0,0,data
98938,0,96,0,0,0,0,0,data
98939,0,96,0,0,0,0,0,data
98940,0,96,0,0,0,0,0,data
98941,0,96,0,0,0,0,0,data
98942,0,96,0,0,0,0,0,data
98943,0,96,0,0,0,0,0,data
98944,0,96,0,0,0,0,0,data
98945,0,96,0,0,0,0,0,data
98946,0,96,0,0,0,0,0,data
98947,0,96,0,0,0,0,0,data
98948,0,96,0,0,0,0,0,data
98949,0,96,0,0,0,0,0,data
98950,0,96,0,0,0,0,0,data
98951,0,96,0,0,0,0,0,data
98952,0,96,0,0,0,0,0,data
98953,0,96,0,0,0,0,0,data
98954,0,96,0,0,0,0,0,data
98955,0,96,0,0,0,0,0,data
98956,0,96,0,0,0,0,0,data
98957,0,96,0,0,0,0,0,data
98958,0,96,0,0,0,0,0,data
98959,0,96,0,0,0,0,0,data
98960,0,96,0,0,0,0,0,data
98961,0,96,0,0,0,0,0,data
98962,0,96,0,0,0,0,0,data
98963,0,96,0,0,0,0,0,data
98964,0,96,0,0,0,0,0,data
98965,0,96,0,0,0,0,0,data
98966,0,96,0,0,0,0,0,data
98967,0,96,0,0,0,0,0,data
98968,0,96,0,0,0,0,0,data
98969,0,96,0,0,0,0,0,data
98970,0,96,0,0,0,0,0,data
98971,0,96,0,0,0,0,0,data
98972,0,96,0,0,0,0,0,data
98973,0,96,0,0,0,0,0,data
98974,0,96,0,0,0,0,0,data
98975,0,96,0,0,0,0,0,data
98976,0,96,0,0,0,0,0,data
98977,0,96,0,0,0,0,0,data
98978,0,96,0,0,0,0,0,data
98979,0,96,0,0,0,0,0,data
98980,0,96,0,0,0,0,0,data
98981,0,96,0,0,0,0,0,data
98982,0,96,0,0,0,0,0,data
98983,0,96,0,0,0,0,0,data
98984,0,96,0,0,0,0,0,data
98985,0,96,0,0,0,0,0,data
98986,0,96,0,0,0,0,0,data
98987,0,96,0,0,0,0,0,data
98988,0,96,0,0,0,0,0,data
98989,0,96,0,0,0,0,0,data
98990,0,96,0,0,0,0,0,data
98991,0,96,0,0,0,0,0,data
98992,0,96,0,0,0,0,0,data
98993,0,96,0,0,0,0,0,data
98994,0,96,0,0,0,0,0,data
98995,0,96,0,0,0,0,0,data
98996,0,96,0,0,0,0,0,data
98997,0,96,0,0,0,0,0,data
98998,0,96,0,0,0,0,0,data
98999,0,96,0,0,0,0,0,data
99000,0,96,0,0,0,0,0,data
99001,0,96,0,0,0,0,0,data
99002,0,96,0,0,0,0,0,data
99003,0,96,0,0,0,0,0,data
99004,0,96,0,0,0,0,0,data
99005,0,96,0,0,0,0,0,data
99006,0,96,0,0,0,0,0,data
99007,0,96,0,0,0,0,0,data
99008,0,96,0,0,0,0,0,data
99009,0,96,0,0,0,0,0,data
99010,0,96,0,0,0,0,0,data
99011,0,96,0,0,0,0,0,data
99012,0,96,0,0,0,0,0,data
99013,0,96,0,0,0,0,0,data
99014,0,96,0,0,0,0,0,data
99015,0,96,0,0,0,0,0,data
99016,0,96,0,0,0,0,0,data
99017,0,96,0,0,0,0,0,data
99018,0,96,0,0,0,0,0,data
99019,0,96,0,0,0,0,0,data
99020,0,96,0,0,0,0,0,data
99021,0,96,0,0,0,0,0,data
99022,0,96,0,0,0,0,0,data
99023,0,96,0,0,0,0,0,data
99024,0,96,0,0,0,0,0,data
99025,0,96,0,0,0,0,0,data
99026,0,96,0,0,0,0,0,data
99027,0,96,0,0,0,0,0,data
99028,0,96,0,0,0,0,0,data
99029,0,96,0,0,0,0,0,data
99030,0,96,0,0,0,0,0,data
99031,0,96,0,0,0,0,0,data
99032,0,96,0,0,0,0,0,data
99033,0,96,0,0,0,0,0,data
99034,0,96,0,0,0,0,0,data
99035,0,96,0,0,0,0,0,data
99036,0,96,0,0,0,0,0,data
99037,0,96,0,0,0,0,0,data
99038,0,96,0,0,0,0,0,data
99039,0,96,0,0,0,0,0,data
99040,0,96,0,0,0,0,0,data
99041,0,96,0,0,0,0,0,data
99042,0,96,0,0,0,0,0,data
99043,0,96,0,0,0,0,0,data
99044,0,96,0,0,0,0,0,data
99045,0,96,0,0,0,0,0,data
99046,0,96,0,0,0,0,0,data
99047,0,96,0,0,0,0,0,data
99048,0,96,0,0,0,0,0,data
99049,0,96,0,0,0,0,0,data
99050,0,96,0,0,0,0,0,data
99051,0,96,0,0,0,0,0,data
99052,0,96,0,0,0,0,0,data
99053,0,96,0,0,0,0,0,data
99054,0,96,0,0,0,0,0,data
99055,0,96,0,0,0,0,0,data
99056,0,96,0,0,0,0,0,data
99057,0,96,0,0,0,0,0,data
99058,0,96,0,0,0,0,0,data
99059,0,96,0,0,0,0,0,data
99060,0,96,0,0,0,0,0,data
99061,0,96,0,0,0,0,0,data
99062,0,96,0,0,0,0,0,data
99063,0,96,0,0,0,0,0,data
99064,0,96,0,0,0,0,0,data
99065,0,96,0,0,0,0,0,data
99066,0,96,0,0,0,0,0,data
99067,0,96,0,0,0,0,0,data
99068,0,96,0,0,0,0,0,data
99069,0,96,0,0,0,0,0,data
99070,0,96,0,0,0,0,0,data
99071,0,96,0,0,0,0,0,data
99072,0,96,0,0,0,0,0,data
99073,0,96,0,0,0,0,0,data
99074,0,96,0,0,0,0,0,data
99075,0,96,0,0,0,0,0,data
99076,0,96,0,0,0,0,0,data
99077,0,96,0,0,0,0,0,data
99078,0,96,0,0,0,0,0,data
99079,0,96,0,0,0,0,0,data
99080,0,96,0,0,0,0,0,data
99081,0,96,0,0,0,0,0,data
99082,0,96,0,0,0,0,0,data
99083,0,96,0,0,0,0,0,data
99084,0,96,0,0,0,0,0,data
99085,0,96,0,0,0,0,0,data
99086,0,96,0,0,0,0,0,data
99087,0,96,0,0,0,0,0,data
99088,0,96,0,0,0,0,0,data
99089,0,96,0,0,0,0,0,data
99090,0,96,0,0,0,0,0,data
99091,0,96,0,0,0,0,0,data
99092,0,96,0,0,0,0,0,data
99093,0,96,0,0,0,0,0,data
99094,0,96,0,0,0,0,0,data
99095,0,96,0,0,0,0,0,data
99096,0,96,0,0,0,0,0,data
99097,0,96,0,0,0,0,0,data
99098,0,96,0,0,0,0,0,data
99099,0,96,0,0,0,0,0,data
99100,0,96,0,0,0,0,0,data
99101,0,96,0,0,0,0,0,data
99102,0,96,0,0,0,0,0,data
99103,0,96,0,0,0,0,0,data
99104,0,96,0,0,0,0,0,data
99105,0,96,0,0,0,0,0,data
99106,0,96,0,0,0,0,0,data
99107,0,96,0,0,0,0,0,data
99108,0,96,0,0,0,0,0,data
99109,0,96,0,0,0,0,0,data
99110,0,96,0,0,0,0,0,data
99111,0,96,0,0,0,0,0,data
99112,0,96,0,0,0,0,0,data
99113,0,96,0,0,0,0,0,data
99114,0,96,0,0,0,0,0,data
99115,0,96,0,0,0,0,0,data
99116,0,96,0,0,0,0,0,data
99117,0,96,0,0,0,0,0,data
99118,0,96,0,0,0,0,0,data
99119,0,96,0,0,0,0,0,data
99120,0,96,0,0,0,0,0,data
99121,0,96,0,0,0,0,0,data
99122,0,96,0,0,0,0,0,data
99123,0,96,0,0,0,0,0,data
99124,0,96,0,0,0,0,0,data
99125,0,96,0,0,0,0,0,data
99126,0,96,0,0,0,0,0,data
99127,0,96,0,0,0,0,0,data
99128,0,96,0,0,0,0,0,data
99129,0,96,0,0,0,0,0,data
99130,0,96,0,0,0,0,0,data
99131,0,96,0,0,0,0,0,data
99132,0,96,0,0,0,0,0,data
99133,0,96,0,0,0,0,0,data
99134,0,96,0,0,0,0,0,data
99135,0,96,0,0,0,0,0,data
99136,0,96,0,0,0,0,0,data
99137,0,96,0,0,0,0,0,data
99138,0,96,0,0,0,0,0,data
99139,0,96,0,0,0,0,0,data
99140,0,96,0,0,0,0,0,data
99141,0,96,0,0,0,0,0,data
99142,0,96,0,0,0,0,0,data
99143,0,96,0,0,0,0,0,data
99144,0,96,0,0,0,0,0,data
99145,0,96,0,0,0,0,0,data
99146,0,96,0,0,0,0,0,data
99147,0,96,0,0,0,0,0,data
99148,0,96,0,0,0,0,0,data
99149,0,96,0,0,0,0,0,data
99150,0,96,0,0,0,0,0,data
99151,0,96,0,0,0,0,0,data
99152,0,96,0,0,0,0,0,data
99153,0,96,0,0,0,0,0,data
99154,0,96,0,0,0,0,0,data
99155,0,96,0,0,0,0,0,data
99156,0,96,0,0,0,0,0,data
99157,0,96,0,0,0,0,0,data
99158,0,96,0,0,0,0,0,data
99159,0,96,0,0,0,0,0,data
99160,0,96,0,0,0,0,0,data
99161,0,96,0,0,0,0,0,data
99162,0,96,0,0,0,0,0,data
99163,0,96,0,0,0,0,0,data
99164,0,96,0,0,0,0,0,data
99165,0,96,0,0,0,0,0,data
99166,0,96,0,0,0,0,0,data
99167,0,96,0,0,0,0,0,data
99168,0,96,0,0,0,0,0,data
99169,0,96,0,0,0,0,0,data
99170,0,96,0,0,0,0,0,data
99171,0,96,0,0,0,0,0,data
99172,0,96,0,0,0,0,0,data
99173,0,96,0,0,0,0,0,data
99174,0,96,0,0,0,0,0,data
99175,0,96,0,0,0,0,0,data
99176,0,96,0,0,0,0,0,data
99177,0,96,0,0,0,0,0,data
99178,0,96,0,0,0,0,0,data
99179,0,96,0,0,0,0,0,data
99180,0,96,0,0,0,0,0,data
99181,0,96,0,0,0,0,0,data
99182,0,96,0,0,0,0,0,data
99183,0,96,0,0,0,0,0,data
99184,0,96,0,0,0,0,0,data
99185,0,96,0,0,0,0,0,data
99186,0,96,0,0,0,0,0,data
99187,0,96,0,0,0,0,0,data
99188,0,96,0,0,0,0,0,data
99189,0,96,0,0,0,0,0,data
99190,0,96,0,0,0,0,0,data
99191,0,96,0,0,0,0,0,data
99192,0,96,0,0,0,0,0,data
99193,0,96,0,0,0,0,0,data
99194,0,96,0,0,0,0,0,data
99195,0,96,0,0,0,0,0,data
99196,0,96,0,0,0,0,0,data
99197,0,96,0,0,0,0,0,data
99198,0,96,0,0,0,0,0,data
99199,0,96,0,0,0,0,0,data
99200,0,96,0,0,0,0,0,data
99201,0,96,0,0,0,0,0,data
99202,0,96,0,0,0,0,0,data
99203,0,96,0,0,0,0,0,data
99204,0,96,0,0,0,0,0,data
99205,0,96,0,0,0,0,0,data
99206,0,96,0,0,0,0,0,data
99207,0,96,0,0,0,0,0,data
99208,0,96,0,0,0,0,0,data
99209,0,96,0,0,0,0,0,data
99210,0,96,0,0,0,0,0,data
99211,0,96,0,0,0,0,0,data
99212,0,96,0,0,0,0,0,data
99213,0,96,0,0,0,0,0,data
99214,0,96,0,0,0,0,0,data
99215,0,96,0,0,0,0,0,data
99216,0,96,0,0,0,0,0,data
99217,0,96,0,0,0,0,0,data
99218,0,96,0,0,0,0,0,data
99219,0,96,0,0,0,0,0,data
99220,0,96,0,0,0,0,0,data
99221,0,96,0,0,0,0,0,data
99222,0,96,0,0,0,0,0,data
99223,0,96,0,0,0,0,0,data
99224,0,96,0,0,0,0,0,data
99225,0,96,0,0,0,0,0,data
99226,0,96,0,0,0,0,0,data
99227,0,96,0,0,0,0,0,data
99228,0,96,0,0,0,0,0,data
99229,0,96,0,0,0,0,0,data
99230,0,96,0,0,0,0,0,data
99231,0,96,0,0,0,0,0,data
99232,0,96,0,0,0,0,0,data
99233,0,96,0,0,0,0,0,data
99234,0,96,0,0,0,0,0,data
99235,0,96,0,0,0,0,0,data
99236,0,96,0,0,0,0,0,data
99237,0,96,0,0,0,0,0,data
99238,0,96,0,0,0,0,0,data
99239,0,96,0,0,0,0,0,data
99240,0,96,0,0,0,0,0,data
99241,0,96,0,0,0,0,0,data
99242,0,96,0,0,0,0,0,data
99243,0,96,0,0,0,0,0,data
99244,0,96,0,0,0,0,0,data
99245,0,96,0,0,0,0,0,data
99246,0,96,0,0,0,0,0,data
99247,0,96,0,0,0,0,0,data
99248,0,96,0,0,0,0,0,data
99249,0,96,0,0,0,0,0,data
99250,0,96,0,0,0,0,0,data
99251,0,96,0,0,0,0,0,data
99252,0,96,0,0,0,0,0,data
99253,0,96,0,0,0,0,0,data
99254,0,96,0,0,0,0,0,data
99255,0,96,0,0,0,0,0,data
99256,0,96,0,0,0,0,0,data
99257,0,96,0,0,0,0,0,data
99258,0,96,0,0,0,0,0,data
99259,0,96,0,0,0,0,0,data
99260,0,96,0,0,0,0,0,data
99261,0,96,0,0,0,0,0,data
99262,0,96,0,0,0,0,0,data
99263,0,96,0,0,0,0,0,data
99264,0,96,0,0,0,0,0,data
99265,0,96,0,0,0,0,0,data
99266,0,96,0,0,0,0,0,data
99267,0,96,0,0,0,0,0,data
99268,0,96,0,0,0,0,0,data
99269,0,96,0,0,0,0,0,data
99270,0,96,0,0,0,0,0,data
99271,0,96,0,0,0,0,0,data
99272,0,96,0,0,0,0,0,data
99273,0,96,0,0,0,0,0,data
99274,0,96,0,0,0,0,0,data
99275,0,96,0,0,0,0,0,data
99276,0,96,0,0,0,0,0,data
99277,0,96,0,0,0,0,0,data
99278,0,96,0,0,0,0,0,data
99279,0,96,0,0,0,0,0,data
99280,0,96,0,0,0,0,0,data
99281,0,96,0,0,0,0,0,data
99282,0,96,0,0,0,0,0,data
99283,0,96,0,0,0,0,0,data
99284,0,96,0,0,0,0,0,data
99285,0,96,0,0,0,0,0,data
99286,0,96,0,0,0,0,0,data
99287,0,96,0,0,0,0,0,data
99288,0,96,0,0,0,0,0,data
99289,0,96,0,0,0,0,0,data
99290,0,96,0,0,0,0,0,data
99291,0,96,0,0,0,0,0,data
99292,0,96,0,0,0,0,0,data
99293,0,96,0,0,0,0,0,data
99294,0,96,0,0,0,0,0,data
99295,0,96,0,0,0,0,0,data
99296,0,96,0,0,0,0,0,data
99297,0,96,0,0,0,0,0,data
99298,0,96,0,0,0,0,0,data
99299,0,96,0,0,0,0,0,data
99300,0,96,0,0,0,0,0,data
99301,0,96,0,0,0,0,0,data
99302,0,96,0,0,0,0,0,data
99303,0,96,0,0,0,0,0,data
99304,0,96,0,0,0,0,0,data
99305,0,96,0,0,0,0,0,data
99306,0,96,0,0,0,0,0,data
99307,0,96,0,0,0,0,0,data
99308,0,96,0,0,0,0,0,data
99309,0,96,0,0,0,0,0,data
99310,0,96,0,0,0,0,0,data
99311,0,96,0,0,0,0,0,data
99312,0,96,0,0,0,0,0,data
99313,0,96,0,0,0,0,0,data
99314,0,96,0,0,0,0,0,data
99315,0,96,0,0,0,0,0,data
99316,0,96,0,0,0,0,0,data
99317,0,96,0,0,0,0,0,data
99318,0,96,0,0,0,0,0,data
99319,0,96,0,0,0,0,0,data
99320,0,96,0,0,0,0,0,data
99321,0,96,0,0,0,0,0,data
99322,0,96,0,0,0,0,0,data
99323,0,96,0,0,0,0,0,data
99324,0,96,0,0,0,0,0,data
99325,0,96,0,0,0,0,0,data
99326,0,96,0,0,0,0,0,data
99327,0,96,0,0,0,0,0,data
99328,0,97,0,0,0,0,0,data
99329,0,97,0,0,0,0,0,data
99330,0,97,0,0,0,0,0,data
99331,0,97,0,0,0,0,0,data
99332,0,97,0,0,0,0,0,data
99333,0,97,0,0,0,0,0,data
99334,0,97,0,0,0,0,0,data
99335,0,97,0,0,0,0,0,data
99336,0,97,0,0,0,0,0,data
99337,0,97,0,0,0,0,0,data
99338,0,97,0,0,0,0,0,data
99339,0,97,0,0,0,0,0,data
99340,0,97,0,0,0,0,0,data
99341,0,97,0,0,0,0,0,data
99342,0,97,0,0,0,0,0,data
99343,0,97,0,0,0,0,0,data
99344,0,97,0,0,0,0,0,data
99345,0,97,0,0,0,0,0,data
99346,0,97,0,0,0,0,0,data
99347,0,97,0,0,0,0,0,data
99348,0,97,0,0,0,0,0,data
99349,0,97,0,0,0,0,0,data
99350,0,97,0,0,0,0,0,data
99351,0,97,0,0,0,0,0,data
99352,0,97,0,0,0,0,0,data
99353,0,97,0,0,0,0,0,data
99354,0,97,0,0,0,0,0,data
99355,0,97,0,0,0,0,0,data
99356,0,97,0,0,0,0,0,data
99357,0,97,0,0,0,0,0,data
99358,0,97,0,0,0,0,0,data
99359,0,97,0,0,0,0,0,data
99360,0,97,0,0,0,0,0,data
99361,0,97,0,0,0,0,0,data
99362,0,97,0,0,0,0,0,data
99363,0,97,0,0,0,0,0,data
99364,0,97,0,0,0,0,0,data
99365,0,97,0,0,0,0,0,data
99366,0,97,0,0,0,0,0,data
99367,0,97,0,0,0,0,0,data
99368,0,97,0,0,0,0,0,data
99369,0,97,0,0,0,0,0,data
99370,0,97,0,0,0,0,0,data
99371,0,97,0,0,0,0,0,data
99372,0,97,0,0,0,0,0,data
99373,0,97,0,0,0,0,0,data
99374,0,97,0,0,0,0,0,data
99375,0,97,0,0,0,0,0,data
99376,0,97,0,0,0,0,0,data
99377,0,97,0,0,0,0,0,data
99378,0,97,0,0,0,0,0,data
99379,0,97,0,0,0,0,0,data
99380,0,97,0,0,0,0,0,data
99381,0,97,0,0,0,0,0,data
99382,0,97,0,0,0,0,0,data
99383,0,97,0,0,0,0,0,data
99384,0,97,0,0,0,0,0,data
99385,0,97,0,0,0,0,0,data
99386,0,97,0,0,0,0,0,data
99387,0,97,0,0,0,0,0,data
99388,0,97,0,0,0,0,0,data
99389,0,97,0,0,0,0,0,data
99390,0,97,0,0,0,0,0,data
99391,0,97,0,0,0,0,0,data
99392,0,97,0,0,0,0,0,data
99393,0,97,0,0,0,0,0,data
99394,0,97,0,0,0,0,0,data
99395,0,97,0,0,0,0,0,data
99396,0,97,0,0,0,0,0,data
99397,0,97,0,0,0,0,0,data
99398,0,97,0,0,0,0,0,data
99399,0,97,0,0,0,0,0,data
99400,0,97,0,0,0,0,0,data
99401,0,97,0,0,0,0,0,data
99402,0,97,0,0,0,0,0,data
99403,0,97,0,0,0,0,0,data
99404,0,97,0,0,0,0,0,data
99405,0,97,0,0,0,0,0,data
99406,0,97,0,0,0,0,0,data
99407,0,97,0,0,0,0,0,data
99408,0,97,0,0,0,0,0,data
99409,0,97,0,0,0,0,0,data
99410,0,97,0,0,0,0,0,data
99411,0,97,0,0,0,0,0,data
99412,0,97,0,0,0,0,0,data
99413,0,97,0,0,0,0,0,data
99414,0,97,0,0,0,0,0,data
99415,0,97,0,0,0,0,0,data
99416,0,97,0,0,0,0,0,data
99417,0,97,0,0,0,0,0,data
99418,0,97,0,0,0,0,0,data
99419,0,97,0,0,0,0,0,data
